,0,1,2
997,19.0,58.0,16.0
998,19.0,72.0,10.0
999,19.0,91.0,7.0
1000,19.0,96.0,21.0
1001,19.0,101.0,3.0
1002,19.0,104.0,1.0
1003,19.0,113.0,21.0
1004,19.0,115.0,12.0
1005,19.0,119.0,5.0
1006,19.0,126.0,18.0
1007,19.0,133.0,6.0
1008,19.0,138.0,14.0
1009,19.0,149.0,7.0
1010,19.0,169.0,25.0
1011,19.0,194.0,6.0
1012,19.0,200.0,15.0
1013,19.0,223.0,5.0
1014,19.0,258.0,22.0
1015,19.0,264.0,2.0
1016,19.0,265.0,1.0
1017,19.0,266.0,3.0
1018,19.0,267.0,1.0
1019,20.0,15.0,14.0
1020,20.0,20.0,7.0
1021,20.0,47.0,7.0
1022,20.0,52.0,3.0
1023,20.0,58.0,22.0
1024,20.0,72.0,8.0
1025,20.0,91.0,7.0
1026,20.0,96.0,21.0
1027,20.0,101.0,4.0
1028,20.0,104.0,1.0
1029,20.0,113.0,15.0
1030,20.0,115.0,19.0
1031,20.0,119.0,5.0
1032,20.0,126.0,14.0
1033,20.0,133.0,13.0
1034,20.0,138.0,9.0
1035,20.0,149.0,9.0
1036,20.0,169.0,18.0
1037,20.0,194.0,9.0
1038,20.0,200.0,13.0
1039,20.0,223.0,5.0
1040,20.0,258.0,20.0
1041,20.0,264.0,4.0
1042,20.0,266.0,3.0
1043,21.0,15.0,12.0
1044,21.0,20.0,7.0
1045,21.0,47.0,7.0
1046,21.0,52.0,4.0
1047,21.0,58.0,18.0
1048,21.0,72.0,6.0
1049,21.0,91.0,6.0
1050,21.0,96.0,22.0
1051,21.0,101.0,2.0
1052,21.0,104.0,1.0
1053,21.0,113.0,19.0
1054,21.0,115.0,16.0
1055,21.0,119.0,8.0
1056,21.0,126.0,19.0
1057,21.0,133.0,11.0
1058,21.0,138.0,17.0
1059,21.0,149.0,5.0
1060,21.0,169.0,18.0
1061,21.0,194.0,13.0
1062,21.0,200.0,10.0
1063,21.0,223.0,4.0
1064,21.0,258.0,20.0
1065,21.0,264.0,3.0
1066,21.0,268.0,1.0
1067,21.0,269.0,1.0
1068,22.0,15.0,18.0
1069,22.0,20.0,6.0
1070,22.0,47.0,4.0
1071,22.0,52.0,6.0
1072,22.0,58.0,22.0
1073,22.0,72.0,8.0
1074,22.0,91.0,5.0
1075,22.0,96.0,16.0
1076,22.0,101.0,3.0
1077,22.0,104.0,1.0
1078,22.0,113.0,17.0
1079,22.0,115.0,16.0
1080,22.0,119.0,8.0
1081,22.0,126.0,22.0
1082,22.0,133.0,14.0
1083,22.0,138.0,9.0
1084,22.0,149.0,6.0
1085,22.0,169.0,16.0
1086,22.0,194.0,15.0
1087,22.0,200.0,9.0
1088,22.0,223.0,4.0
1089,22.0,258.0,17.0
1090,22.0,264.0,5.0
1091,22.0,268.0,2.0
1092,22.0,270.0,1.0
1093,23.0,15.0,14.0
1094,23.0,20.0,4.0
1095,23.0,47.0,4.0
1096,23.0,52.0,8.0
1097,23.0,58.0,26.0
1098,23.0,72.0,9.0
1099,23.0,91.0,3.0
1100,23.0,96.0,12.0
1101,23.0,101.0,1.0
1102,23.0,113.0,14.0
1103,23.0,115.0,16.0
1104,23.0,119.0,12.0
1105,23.0,126.0,19.0
1106,23.0,133.0,16.0
1107,23.0,138.0,7.0
1108,23.0,149.0,4.0
1109,23.0,169.0,20.0
1110,23.0,194.0,17.0
1111,23.0,200.0,4.0
1112,23.0,223.0,4.0
1113,23.0,258.0,21.0
1114,23.0,264.0,7.0
1115,23.0,268.0,3.0
1116,23.0,270.0,2.0
1117,23.0,271.0,1.0
1118,23.0,272.0,1.0
1119,23.0,273.0,1.0
1120,24.0,15.0,11.0
1121,24.0,20.0,2.0
1122,24.0,47.0,7.0
1123,24.0,52.0,9.0
1124,24.0,58.0,23.0
1125,24.0,72.0,4.0
1126,24.0,91.0,3.0
1127,24.0,96.0,14.0
1128,24.0,101.0,1.0
1129,24.0,113.0,10.0
1130,24.0,115.0,17.0
1131,24.0,119.0,11.0
1132,24.0,126.0,17.0
1133,24.0,133.0,14.0
1134,24.0,138.0,8.0
1135,24.0,149.0,6.0
1136,24.0,169.0,18.0
1137,24.0,194.0,22.0
1138,24.0,200.0,6.0
1139,24.0,223.0,5.0
1140,24.0,258.0,27.0
1141,24.0,264.0,3.0
1142,24.0,268.0,5.0
1143,24.0,270.0,3.0
1144,24.0,271.0,1.0
1145,24.0,272.0,1.0
1146,24.0,274.0,1.0
1147,24.0,275.0,1.0
1148,25.0,15.0,14.0
1149,25.0,20.0,3.0
1150,25.0,47.0,7.0
1151,25.0,52.0,11.0
1152,25.0,58.0,22.0
1153,25.0,72.0,7.0
1154,25.0,91.0,3.0
1155,25.0,96.0,10.0
1156,25.0,101.0,1.0
1157,25.0,113.0,13.0
1158,25.0,115.0,19.0
1159,25.0,119.0,9.0
1160,25.0,126.0,8.0
1161,25.0,133.0,14.0
1162,25.0,138.0,4.0
1163,25.0,149.0,5.0
1164,25.0,169.0,14.0
1165,25.0,194.0,24.0
1166,25.0,200.0,6.0
1167,25.0,223.0,3.0
1168,25.0,258.0,28.0
1169,25.0,264.0,4.0
1170,25.0,268.0,6.0
1171,25.0,270.0,3.0
1172,25.0,271.0,2.0
1173,25.0,272.0,2.0
1174,25.0,274.0,4.0
1175,25.0,275.0,2.0
1176,25.0,276.0,1.0
1177,25.0,277.0,1.0
1178,26.0,15.0,11.0
1179,26.0,20.0,2.0
1180,26.0,47.0,11.0
1181,26.0,52.0,11.0
1182,26.0,58.0,22.0
1183,26.0,72.0,6.0
1184,26.0,91.0,2.0
1185,26.0,96.0,13.0
1186,26.0,113.0,10.0
1187,26.0,115.0,12.0
1188,26.0,119.0,9.0
1189,26.0,126.0,8.0
1190,26.0,133.0,14.0
1191,26.0,138.0,5.0
1192,26.0,149.0,2.0
1193,26.0,169.0,19.0
1194,26.0,194.0,30.0
1195,26.0,200.0,4.0
1196,26.0,223.0,2.0
1197,26.0,258.0,33.0
1198,26.0,264.0,4.0
1199,26.0,268.0,6.0
1200,26.0,270.0,2.0
1201,26.0,271.0,2.0
1202,26.0,272.0,2.0
1203,26.0,274.0,5.0
1204,26.0,275.0,2.0
1205,26.0,278.0,1.0
1206,27.0,15.0,9.0
1207,27.0,20.0,1.0
1208,27.0,47.0,15.0
1209,27.0,52.0,9.0
1210,27.0,58.0,19.0
1211,27.0,72.0,1.0
1212,27.0,91.0,6.0
1213,27.0,96.0,13.0
1214,27.0,113.0,5.0
1215,27.0,115.0,12.0
1216,27.0,119.0,6.0
1217,27.0,126.0,7.0
1218,27.0,133.0,11.0
1219,27.0,138.0,12.0
1220,27.0,149.0,2.0
1221,27.0,169.0,21.0
1222,27.0,194.0,35.0
1223,27.0,200.0,5.0
1224,27.0,223.0,3.0
1225,27.0,258.0,36.0
1226,27.0,264.0,3.0
1227,27.0,268.0,4.0
1228,27.0,270.0,2.0
1229,27.0,272.0,3.0
1230,27.0,274.0,5.0
1231,27.0,275.0,2.0
1232,27.0,278.0,2.0
1233,27.0,279.0,1.0
1234,28.0,15.0,8.0
1235,28.0,20.0,1.0
1236,28.0,47.0,19.0
1237,28.0,52.0,10.0
1238,28.0,58.0,18.0
1239,28.0,91.0,8.0
1240,28.0,96.0,17.0
1241,28.0,113.0,4.0
1242,28.0,115.0,10.0
1243,28.0,119.0,9.0
1244,28.0,126.0,12.0
1245,28.0,133.0,7.0
1246,28.0,138.0,10.0
1247,28.0,149.0,2.0
1248,28.0,169.0,18.0
1249,28.0,194.0,37.0
1250,28.0,200.0,4.0
1251,28.0,223.0,1.0
1252,28.0,258.0,27.0
1253,28.0,264.0,4.0
1254,28.0,268.0,5.0
1255,28.0,270.0,3.0
1256,28.0,272.0,4.0
1257,28.0,274.0,4.0
1258,28.0,275.0,1.0
1259,28.0,278.0,3.0
1260,28.0,279.0,3.0
1261,28.0,280.0,1.0
1262,29.0,15.0,13.0
1263,29.0,20.0,2.0
1264,29.0,47.0,19.0
1265,29.0,52.0,10.0
1266,29.0,58.0,14.0
1267,29.0,91.0,14.0
1268,29.0,96.0,21.0
1269,29.0,113.0,5.0
1270,29.0,115.0,9.0
1271,29.0,119.0,11.0
1272,29.0,126.0,10.0
1273,29.0,133.0,4.0
1274,29.0,138.0,8.0
1275,29.0,149.0,1.0
1276,29.0,169.0,16.0
1277,29.0,194.0,37.0
1278,29.0,200.0,6.0
1279,29.0,258.0,23.0
1280,29.0,264.0,2.0
1281,29.0,268.0,5.0
1282,29.0,270.0,1.0
1283,29.0,272.0,4.0
1284,29.0,274.0,4.0
1285,29.0,278.0,7.0
1286,29.0,279.0,4.0
1287,30.0,15.0,17.0
1288,30.0,20.0,1.0
1289,30.0,47.0,25.0
1290,30.0,52.0,9.0
1291,30.0,58.0,19.0
1292,30.0,91.0,7.0
1293,30.0,96.0,28.0
1294,30.0,113.0,8.0
1295,30.0,115.0,7.0
1296,30.0,119.0,12.0
1297,30.0,126.0,6.0
1298,30.0,133.0,7.0
1299,30.0,138.0,8.0
1300,30.0,149.0,2.0
1301,30.0,169.0,10.0
1302,30.0,194.0,41.0
1303,30.0,200.0,4.0
1304,30.0,258.0,15.0
1305,30.0,268.0,7.0
1306,30.0,270.0,1.0
1307,30.0,272.0,3.0
1308,30.0,274.0,2.0
1309,30.0,278.0,8.0
1310,30.0,279.0,2.0
1311,30.0,281.0,1.0
1312,31.0,15.0,11.0
1313,31.0,47.0,25.0
1314,31.0,52.0,8.0
1315,31.0,58.0,23.0
1316,31.0,91.0,6.0
1317,31.0,96.0,21.0
1318,31.0,113.0,7.0
1319,31.0,115.0,10.0
1320,31.0,119.0,11.0
1321,31.0,126.0,7.0
1322,31.0,133.0,8.0
1323,31.0,138.0,10.0
1324,31.0,169.0,13.0
1325,31.0,194.0,42.0
1326,31.0,200.0,4.0
1327,31.0,258.0,16.0
1328,31.0,268.0,7.0
1329,31.0,270.0,2.0
1330,31.0,272.0,3.0
1331,31.0,278.0,10.0
1332,31.0,279.0,4.0
1333,31.0,281.0,1.0
1334,31.0,282.0,1.0
1335,32.0,15.0,9.0
1336,32.0,47.0,28.0
1337,32.0,52.0,13.0
1338,32.0,58.0,19.0
1339,32.0,91.0,5.0
1340,32.0,96.0,17.0
1341,32.0,113.0,3.0
1342,32.0,115.0,14.0
1343,32.0,119.0,10.0
1344,32.0,126.0,5.0
1345,32.0,133.0,11.0
1346,32.0,138.0,12.0
1347,32.0,169.0,15.0
1348,32.0,194.0,44.0
1349,32.0,200.0,5.0
1350,32.0,258.0,15.0
1351,32.0,268.0,8.0
1352,32.0,270.0,1.0
1353,32.0,272.0,2.0
1354,32.0,278.0,9.0
1355,32.0,279.0,3.0
1356,32.0,282.0,1.0
1357,32.0,283.0,1.0
1358,33.0,15.0,9.0
1359,33.0,47.0,26.0
1360,33.0,52.0,12.0
1361,33.0,58.0,23.0
1362,33.0,91.0,2.0
1363,33.0,96.0,14.0
1364,33.0,113.0,3.0
1365,33.0,115.0,18.0
1366,33.0,119.0,10.0
1367,33.0,126.0,3.0
1368,33.0,133.0,15.0
1369,33.0,138.0,12.0
1370,33.0,169.0,18.0
1371,33.0,194.0,55.0
1372,33.0,200.0,3.0
1373,33.0,258.0,11.0
1374,33.0,268.0,6.0
1375,33.0,270.0,2.0
1376,33.0,272.0,1.0
1377,33.0,278.0,4.0
1378,33.0,279.0,1.0
1379,33.0,282.0,1.0
1380,33.0,283.0,1.0
1381,34.0,15.0,8.0
1382,34.0,47.0,20.0
1383,34.0,52.0,19.0
1384,34.0,58.0,14.0
1385,34.0,91.0,1.0
1386,34.0,96.0,17.0
1387,34.0,113.0,5.0
1388,34.0,115.0,17.0
1389,34.0,119.0,11.0
1390,34.0,126.0,2.0
1391,34.0,133.0,20.0
1392,34.0,138.0,8.0
1393,34.0,169.0,19.0
1394,34.0,194.0,59.0
1395,34.0,200.0,4.0
1396,34.0,258.0,10.0
1397,34.0,268.0,6.0
1398,34.0,270.0,2.0
1399,34.0,272.0,4.0
1400,34.0,278.0,3.0
1401,34.0,279.0,1.0
1402,35.0,15.0,7.0
1403,35.0,47.0,18.0
1404,35.0,52.0,20.0
1405,35.0,58.0,10.0
1406,35.0,96.0,15.0
1407,35.0,113.0,4.0
1408,35.0,115.0,20.0
1409,35.0,119.0,16.0
1410,35.0,126.0,2.0
1411,35.0,133.0,19.0
1412,35.0,138.0,11.0
1413,35.0,169.0,18.0
1414,35.0,194.0,59.0
1415,35.0,200.0,5.0
1416,35.0,258.0,6.0
1417,35.0,268.0,4.0
1418,35.0,270.0,2.0
1419,35.0,272.0,6.0
1420,35.0,278.0,4.0
1421,35.0,279.0,2.0
1422,35.0,284.0,1.0
1423,35.0,285.0,1.0
1424,36.0,15.0,7.0
1425,36.0,47.0,13.0
1426,36.0,52.0,21.0
1427,36.0,58.0,15.0
1428,36.0,96.0,14.0
1429,36.0,113.0,4.0
1430,36.0,115.0,22.0
1431,36.0,119.0,17.0
1432,36.0,126.0,2.0
1433,36.0,133.0,20.0
1434,36.0,138.0,12.0
1435,36.0,169.0,18.0
1436,36.0,194.0,55.0
1437,36.0,200.0,1.0
1438,36.0,258.0,5.0
1439,36.0,268.0,4.0
1440,36.0,270.0,3.0
1441,36.0,272.0,7.0
1442,36.0,278.0,4.0
1443,36.0,279.0,3.0
1444,36.0,284.0,1.0
1445,36.0,286.0,1.0
1446,36.0,287.0,1.0
1447,37.0,15.0,4.0
1448,37.0,47.0,16.0
1449,37.0,52.0,20.0
1450,37.0,58.0,16.0
1451,37.0,96.0,15.0
1452,37.0,113.0,1.0
1453,37.0,115.0,35.0
1454,37.0,119.0,15.0
1455,37.0,126.0,1.0
1456,37.0,133.0,17.0
1457,37.0,138.0,12.0
1458,37.0,169.0,17.0
1459,37.0,194.0,51.0
1460,37.0,200.0,3.0
1461,37.0,258.0,1.0
1462,37.0,268.0,4.0
1463,37.0,270.0,3.0
1464,37.0,272.0,4.0
1465,37.0,278.0,5.0
1466,37.0,279.0,4.0
1467,37.0,284.0,2.0
1468,37.0,286.0,1.0
1469,37.0,287.0,1.0
1470,37.0,288.0,1.0
1471,37.0,289.0,1.0
1472,38.0,15.0,3.0
1473,38.0,47.0,13.0
1474,38.0,52.0,22.0
1475,38.0,58.0,14.0
1476,38.0,96.0,17.0
1477,38.0,115.0,38.0
1478,38.0,119.0,13.0
1479,38.0,126.0,1.0
1480,38.0,133.0,31.0
1481,38.0,138.0,10.0
1482,38.0,169.0,10.0
1483,38.0,194.0,49.0
1484,38.0,200.0,4.0
1485,38.0,258.0,1.0
1486,38.0,268.0,2.0
1487,38.0,272.0,4.0
1488,38.0,278.0,8.0
1489,38.0,279.0,1.0
1490,38.0,284.0,1.0
1491,38.0,286.0,2.0
1492,38.0,288.0,1.0
1493,38.0,289.0,3.0
1494,38.0,290.0,1.0
1495,38.0,291.0,1.0
1496,39.0,15.0,1.0
1497,39.0,47.0,12.0
1498,39.0,52.0,23.0
1499,39.0,58.0,17.0
1500,39.0,96.0,14.0
1501,39.0,115.0,34.0
1502,39.0,119.0,13.0
1503,39.0,133.0,25.0
1504,39.0,138.0,9.0
1505,39.0,169.0,14.0
1506,39.0,194.0,52.0
1507,39.0,200.0,5.0
1508,39.0,258.0,1.0
1509,39.0,268.0,1.0
1510,39.0,272.0,4.0
1511,39.0,278.0,10.0
1512,39.0,279.0,2.0
1513,39.0,284.0,1.0
1514,39.0,286.0,1.0
1515,39.0,289.0,5.0
1516,39.0,290.0,1.0
1517,39.0,291.0,3.0
1518,39.0,292.0,1.0
1519,39.0,293.0,1.0
1520,40.0,15.0,3.0
1521,40.0,47.0,14.0
1522,40.0,52.0,21.0
1523,40.0,58.0,17.0
1524,40.0,96.0,15.0
1525,40.0,115.0,24.0
1526,40.0,119.0,14.0
1527,40.0,133.0,21.0
1528,40.0,138.0,14.0
1529,40.0,169.0,13.0
1530,40.0,194.0,59.0
1531,40.0,200.0,5.0
1532,40.0,272.0,1.0
1533,40.0,278.0,14.0
1534,40.0,279.0,2.0
1535,40.0,284.0,2.0
1536,40.0,289.0,3.0
1537,40.0,291.0,4.0
1538,40.0,292.0,1.0
1539,40.0,293.0,2.0
1540,40.0,294.0,1.0
1541,41.0,15.0,3.0
1542,41.0,47.0,25.0
1543,41.0,52.0,21.0
1544,41.0,58.0,8.0
1545,41.0,96.0,15.0
1546,41.0,115.0,28.0
1547,41.0,119.0,7.0
1548,41.0,133.0,18.0
1549,41.0,138.0,12.0
1550,41.0,169.0,16.0
1551,41.0,194.0,63.0
1552,41.0,200.0,3.0
1553,41.0,272.0,2.0
1554,41.0,278.0,15.0
1555,41.0,279.0,2.0
1556,41.0,284.0,2.0
1557,41.0,289.0,3.0
1558,41.0,291.0,4.0
1559,41.0,292.0,1.0
1560,41.0,293.0,1.0
1561,41.0,294.0,1.0
1562,42.0,15.0,1.0
1563,42.0,47.0,23.0
1564,42.0,52.0,22.0
1565,42.0,58.0,9.0
1566,42.0,96.0,15.0
1567,42.0,115.0,33.0
1568,42.0,119.0,7.0
1569,42.0,133.0,17.0
1570,42.0,138.0,10.0
1571,42.0,169.0,15.0
1572,42.0,194.0,66.0
1573,42.0,200.0,1.0
1574,42.0,272.0,7.0
1575,42.0,278.0,10.0
1576,42.0,279.0,3.0
1577,42.0,284.0,2.0
1578,42.0,289.0,3.0
1579,42.0,291.0,3.0
1580,42.0,292.0,1.0
1581,42.0,293.0,1.0
1582,42.0,295.0,1.0
1583,43.0,47.0,28.0
1584,43.0,52.0,17.0
1585,43.0,58.0,8.0
1586,43.0,96.0,11.0
1587,43.0,115.0,29.0
1588,43.0,119.0,9.0
1589,43.0,133.0,21.0
1590,43.0,138.0,6.0
1591,43.0,169.0,14.0
1592,43.0,194.0,65.0
1593,43.0,272.0,11.0
1594,43.0,278.0,7.0
1595,43.0,279.0,7.0
1596,43.0,284.0,3.0
1597,43.0,289.0,3.0
1598,43.0,291.0,3.0
1599,43.0,292.0,1.0
1600,43.0,293.0,3.0
1601,43.0,295.0,1.0
1602,43.0,296.0,1.0
1603,43.0,297.0,1.0
1604,43.0,298.0,1.0
1605,44.0,47.0,20.0
1606,44.0,52.0,17.0
1607,44.0,58.0,9.0
1608,44.0,96.0,14.0
1609,44.0,115.0,28.0
1610,44.0,119.0,13.0
1611,44.0,133.0,24.0
1612,44.0,138.0,6.0
1613,44.0,169.0,18.0
1614,44.0,194.0,56.0
1615,44.0,272.0,12.0
1616,44.0,278.0,9.0
1617,44.0,279.0,9.0
1618,44.0,284.0,2.0
1619,44.0,289.0,6.0
1620,44.0,291.0,2.0
1621,44.0,293.0,2.0
1622,44.0,295.0,2.0
1623,44.0,297.0,1.0
1624,45.0,47.0,19.0
1625,45.0,52.0,7.0
1626,45.0,58.0,6.0
1627,45.0,96.0,6.0
1628,45.0,115.0,22.0
1629,45.0,119.0,10.0
1630,45.0,133.0,31.0
1631,45.0,138.0,5.0
1632,45.0,169.0,35.0
1633,45.0,194.0,64.0
1634,45.0,272.0,14.0
1635,45.0,278.0,11.0
1636,45.0,279.0,5.0
1637,45.0,284.0,3.0
1638,45.0,289.0,3.0
1639,45.0,293.0,3.0
1640,45.0,295.0,2.0
1641,45.0,297.0,1.0
1642,45.0,299.0,1.0
1643,45.0,300.0,1.0
1644,45.0,301.0,1.0
1645,46.0,47.0,17.0
1646,46.0,52.0,6.0
1647,46.0,58.0,3.0
1648,46.0,96.0,10.0
1649,46.0,115.0,24.0
1650,46.0,119.0,16.0
1651,46.0,133.0,35.0
1652,46.0,138.0,4.0
1653,46.0,169.0,31.0
1654,46.0,194.0,65.0
1655,46.0,272.0,11.0
1656,46.0,278.0,9.0
1657,46.0,279.0,2.0
1658,46.0,284.0,4.0
1659,46.0,289.0,3.0
1660,46.0,293.0,2.0
1661,46.0,295.0,3.0
1662,46.0,297.0,2.0
1663,46.0,299.0,1.0
1664,46.0,300.0,1.0
1665,46.0,301.0,1.0
1666,47.0,47.0,13.0
1667,47.0,52.0,4.0
1668,47.0,58.0,3.0
1669,47.0,96.0,8.0
1670,47.0,115.0,20.0
1671,47.0,119.0,12.0
1672,47.0,133.0,38.0
1673,47.0,138.0,3.0
1674,47.0,169.0,40.0
1675,47.0,194.0,72.0
1676,47.0,272.0,9.0
1677,47.0,278.0,7.0
1678,47.0,279.0,5.0
1679,47.0,284.0,2.0
1680,47.0,289.0,4.0
1681,47.0,293.0,4.0
1682,47.0,295.0,3.0
1683,47.0,297.0,1.0
1684,47.0,300.0,1.0
1685,47.0,301.0,1.0
1686,48.0,47.0,14.0
1687,48.0,52.0,4.0
1688,48.0,58.0,2.0
1689,48.0,96.0,9.0
1690,48.0,115.0,26.0
1691,48.0,119.0,12.0
1692,48.0,133.0,29.0
1693,48.0,138.0,7.0
1694,48.0,169.0,30.0
1695,48.0,194.0,85.0
1696,48.0,272.0,7.0
1697,48.0,278.0,5.0
1698,48.0,279.0,3.0
1699,48.0,284.0,2.0
1700,48.0,289.0,4.0
1701,48.0,293.0,4.0
1702,48.0,295.0,3.0
1703,48.0,297.0,1.0
1704,48.0,301.0,1.0
1705,48.0,302.0,1.0
1706,48.0,303.0,1.0
1707,49.0,47.0,12.0
1708,49.0,52.0,3.0
1709,49.0,58.0,2.0
1710,49.0,96.0,6.0
1711,49.0,115.0,24.0
1712,49.0,119.0,16.0
1713,49.0,133.0,26.0
1714,49.0,138.0,9.0
1715,49.0,169.0,26.0
1716,49.0,194.0,86.0
1717,49.0,272.0,8.0
1718,49.0,278.0,1.0
1719,49.0,279.0,4.0
1720,49.0,284.0,4.0
1721,49.0,289.0,6.0
1722,49.0,293.0,4.0
1723,49.0,295.0,7.0
1724,49.0,297.0,4.0
1725,49.0,304.0,1.0
1726,49.0,305.0,1.0
1727,50.0,47.0,11.0
1728,50.0,52.0,2.0
1729,50.0,58.0,1.0
1730,50.0,96.0,10.0
1731,50.0,115.0,23.0
1732,50.0,119.0,24.0
1733,50.0,133.0,24.0
1734,50.0,138.0,8.0
1735,50.0,169.0,30.0
1736,50.0,194.0,83.0
1737,50.0,272.0,6.0
1738,50.0,284.0,6.0
1739,50.0,289.0,3.0
1740,50.0,293.0,5.0
1741,50.0,295.0,11.0
1742,50.0,297.0,1.0
1743,50.0,304.0,2.0
1744,51.0,47.0,7.0
1745,51.0,52.0,5.0
1746,51.0,96.0,14.0
1747,51.0,115.0,20.0
1748,51.0,119.0,17.0
1749,51.0,133.0,29.0
1750,51.0,138.0,7.0
1751,51.0,169.0,33.0
1752,51.0,194.0,86.0
1753,51.0,284.0,8.0
1754,51.0,289.0,5.0
1755,51.0,293.0,3.0
1756,51.0,295.0,15.0
1757,51.0,306.0,1.0
1758,52.0,47.0,9.0
1759,52.0,52.0,6.0
1760,52.0,96.0,12.0
1761,52.0,115.0,14.0
1762,52.0,119.0,24.0
1763,52.0,133.0,28.0
1764,52.0,138.0,5.0
1765,52.0,169.0,25.0
1766,52.0,194.0,105.0
1767,52.0,284.0,7.0
1768,52.0,289.0,2.0
1769,52.0,293.0,2.0
1770,52.0,295.0,8.0
1771,52.0,306.0,1.0
1772,52.0,307.0,1.0
1773,52.0,308.0,1.0
1774,53.0,47.0,3.0
1775,53.0,52.0,7.0
1776,53.0,96.0,12.0
1777,53.0,115.0,11.0
1778,53.0,119.0,26.0
1779,53.0,133.0,25.0
1780,53.0,138.0,3.0
1781,53.0,169.0,28.0
1782,53.0,194.0,110.0
1783,53.0,284.0,5.0
1784,53.0,289.0,3.0
1785,53.0,293.0,4.0
1786,53.0,295.0,7.0
1787,53.0,306.0,1.0
1788,53.0,307.0,3.0
1789,53.0,308.0,2.0
1790,54.0,52.0,5.0
1791,54.0,96.0,17.0
1792,54.0,115.0,7.0
1793,54.0,119.0,27.0
1794,54.0,133.0,36.0
1795,54.0,138.0,2.0
1796,54.0,169.0,21.0
1797,54.0,194.0,117.0
1798,54.0,284.0,4.0
1799,54.0,289.0,2.0
1800,54.0,293.0,2.0
1801,54.0,295.0,4.0
1802,54.0,306.0,2.0
1803,54.0,307.0,2.0
1804,54.0,308.0,2.0
1805,55.0,52.0,2.0
1806,55.0,96.0,12.0
1807,55.0,115.0,2.0
1808,55.0,119.0,29.0
1809,55.0,133.0,36.0
1810,55.0,138.0,1.0
1811,55.0,169.0,24.0
1812,55.0,194.0,128.0
1813,55.0,284.0,5.0
1814,55.0,289.0,3.0
1815,55.0,293.0,2.0
1816,55.0,295.0,2.0
1817,55.0,307.0,4.0
1818,56.0,52.0,1.0
1819,56.0,96.0,7.0
1820,56.0,115.0,2.0
1821,56.0,119.0,30.0
1822,56.0,133.0,38.0
1823,56.0,138.0,1.0
1824,56.0,169.0,25.0
1825,56.0,194.0,133.0
1826,56.0,284.0,1.0
1827,56.0,289.0,3.0
1828,56.0,293.0,2.0
1829,56.0,295.0,1.0
1830,56.0,307.0,4.0
1831,56.0,309.0,1.0
1832,56.0,310.0,1.0
1833,57.0,52.0,1.0
1834,57.0,96.0,5.0
1835,57.0,115.0,1.0
1836,57.0,119.0,21.0
1837,57.0,133.0,34.0
1838,57.0,138.0,1.0
1839,57.0,169.0,30.0
1840,57.0,194.0,146.0
1841,57.0,284.0,1.0
1842,57.0,289.0,2.0
1843,57.0,295.0,1.0
1844,57.0,307.0,4.0
1845,57.0,310.0,1.0
1846,57.0,311.0,1.0
1847,57.0,312.0,1.0
1848,58.0,52.0,1.0
1849,58.0,96.0,4.0
1850,58.0,115.0,1.0
1851,58.0,119.0,16.0
1852,58.0,133.0,23.0
1853,58.0,138.0,1.0
1854,58.0,169.0,24.0
1855,58.0,194.0,169.0
1856,58.0,289.0,2.0
1857,58.0,307.0,3.0
1858,58.0,310.0,2.0
1859,58.0,311.0,2.0
1860,58.0,312.0,1.0
1861,58.0,313.0,1.0
1862,59.0,52.0,1.0
1863,59.0,96.0,3.0
1864,59.0,115.0,1.0
1865,59.0,119.0,5.0
1866,59.0,133.0,27.0
1867,59.0,138.0,1.0
1868,59.0,169.0,23.0
1869,59.0,194.0,182.0
1870,59.0,289.0,1.0
1871,59.0,310.0,2.0
1872,59.0,313.0,2.0
1873,59.0,314.0,1.0
1874,59.0,315.0,1.0
1875,60.0,52.0,1.0
1876,60.0,96.0,4.0
1877,60.0,119.0,5.0
1878,60.0,133.0,18.0
1879,60.0,169.0,24.0
1880,60.0,194.0,191.0
1881,60.0,289.0,1.0
1882,60.0,310.0,1.0
1883,60.0,313.0,2.0
1884,60.0,315.0,1.0
1885,60.0,316.0,1.0
1886,60.0,317.0,1.0
1887,61.0,96.0,4.0
1888,61.0,119.0,4.0
1889,61.0,133.0,9.0
1890,61.0,169.0,18.0
1891,61.0,194.0,206.0
1892,61.0,289.0,1.0
1893,61.0,310.0,1.0
1894,61.0,313.0,2.0
1895,61.0,315.0,1.0
1896,61.0,316.0,2.0
1897,61.0,317.0,1.0
1898,61.0,318.0,1.0
1899,62.0,96.0,1.0
1900,62.0,119.0,2.0
1901,62.0,133.0,6.0
1902,62.0,169.0,11.0
1903,62.0,194.0,225.0
1904,62.0,313.0,2.0
1905,62.0,315.0,1.0
1906,62.0,316.0,1.0
1907,62.0,318.0,1.0
1908,63.0,119.0,1.0
1909,63.0,133.0,3.0
1910,63.0,169.0,13.0
1911,63.0,194.0,227.0
1912,63.0,313.0,2.0
1913,63.0,315.0,2.0
1914,63.0,316.0,1.0
1915,63.0,319.0,1.0
1916,64.0,133.0,1.0
1917,64.0,169.0,8.0
1918,64.0,194.0,235.0
1919,64.0,313.0,3.0
1920,64.0,315.0,1.0
1921,64.0,316.0,1.0
1922,64.0,319.0,1.0
1923,65.0,169.0,9.0
1924,65.0,194.0,236.0
1925,65.0,313.0,2.0
1926,65.0,316.0,1.0
1927,65.0,320.0,1.0
1928,65.0,321.0,1.0
1929,66.0,169.0,6.0
