,added,killed
8194,237,131
8195,379,298
8196,726,29
8197,393,413
8198,656,7
8199,7,672
8200,643,999
8201,440,690
8202,999,752
8203,870,688
8204,275,527
8205,656,582
8206,54,517
8207,433,694
8208,576,978
8209,139,256
8210,297,568
8211,637,413
8212,927,7
8213,656,576
8214,484,485
8215,568,176
8216,54,527
8217,31,67
8218,84,131
8219,125,29
8220,54,50
8221,31,393
8222,7,67
8223,966,510
8224,353,54
8225,690,50
8226,9,67
8227,527,398
8228,294,116
8229,365,353
8230,270,209
8231,297,643
8232,855,294
8233,484,855
8234,694,967
8235,50,127
8236,54,967
8237,176,696
8238,353,927
8239,746,294
8240,413,999
8241,50,767
8242,379,298
8243,730,270
8244,379,719
8245,972,275
8246,419,176
8247,453,746
8248,9,933
8249,967,170
8250,170,393
8251,50,67
8252,767,50
8253,927,694
8254,413,45
8255,999,256
8256,746,527
8257,7,7
8258,297,460
8259,398,337
8260,170,719
8261,519,170
8262,7,855
8263,978,719
8264,337,237
8265,568,710
8266,870,176
8267,50,517
8268,379,237
8269,54,7
8270,45,767
8271,746,50
8272,643,576
8273,694,999
8274,170,298
8275,50,484
8276,208,170
8277,198,656
8278,778,568
8279,712,379
8280,50,54
8281,294,170
8282,746,440
8283,176,433
8284,50,576
8285,678,694
8286,270,678
8287,568,353
8288,294,447
8289,746,84
8290,54,999
8291,519,170
8292,527,298
8293,50,933
8294,7,413
8295,34,933
8296,67,484
8297,694,643
8298,50,568
8299,54,453
8300,393,337
8301,7,576
8302,381,353
8303,927,298
8304,7,688
8305,433,440
8306,485,510
8307,927,637
8308,419,270
8309,419,270
8310,855,398
8311,170,794
8312,678,453
8313,256,393
8314,643,198
8315,786,712
8316,270,694
8317,485,54
8318,721,275
8319,413,298
8320,568,767
8321,237,275
8322,656,84
8323,50,855
8324,870,54
8325,978,379
8326,568,7
8327,694,978
8328,802,207
8329,54,353
8330,270,237
8331,767,568
8332,398,45
8333,237,767
8334,972,125
8335,746,170
8336,337,447
8337,767,694
8338,510,381
8339,67,702
8340,50,643
8341,568,870
8342,519,7
8343,447,7
8344,999,393
8345,171,398
8346,966,9
8347,337,440
8348,398,337
8349,726,991
8350,54,237
8351,696,237
8352,933,607
8353,353,237
8354,84,453
8355,933,54
8356,29,256
8357,54,893
8358,702,50
8359,568,34
8360,7,568
8361,171,656
8362,393,656
8363,933,298
8364,767,870
8365,927,519
8366,568,676
8367,527,999
8368,433,855
8369,519,256
8370,999,208
8371,393,870
8372,7,933
8373,960,991
8374,398,353
8375,999,7
8376,9,294
8377,7,767
8378,413,870
8379,29,297
8380,9,510
8381,967,54
8382,7,712
8383,379,927
8384,999,433
8385,485,67
8386,933,802
8387,967,125
8388,527,208
8389,379,721
8390,643,967
8391,643,270
8392,54,778
8393,688,527
8394,855,484
8395,960,7
8396,518,50
8397,413,802
8398,294,379
8399,50,870
8400,297,275
8401,297,294
8402,298,7
8403,131,702
8404,896,440
8405,568,568
8406,927,294
8407,176,855
8408,688,353
8409,31,379
8410,54,688
8411,337,696
8412,67,933
8413,527,50
8414,7,413
8415,440,656
8416,678,568
8417,170,50
8418,966,337
8419,54,413
8420,275,413
8421,84,960
8422,485,67
8423,297,270
8424,7,999
8425,779,440
8426,198,379
8427,933,752
8428,927,198
8429,794,50
8430,708,7
8431,176,54
8432,643,208
8433,198,379
8434,678,353
8435,125,54
8436,170,568
8437,176,237
8438,297,419
8439,688,7
8440,485,377
8441,440,7
8442,568,9
8443,50,419
8444,353,484
8445,297,393
8446,294,447
8447,933,170
8448,50,7
8449,485,767
8450,294,656
8451,67,786
8452,7,353
8453,518,485
8454,794,170
8455,54,54
8456,398,999
8457,726,237
8458,67,527
8459,50,678
8460,398,855
8461,712,568
8462,485,927
8463,208,413
8464,936,568
8465,67,568
8466,7,84
8467,127,7
8468,337,34
8469,999,337
8470,139,643
8471,518,116
8472,568,794
8473,54,485
8474,568,398
8475,485,139
8476,484,176
8477,208,725
8478,708,999
8479,712,746
8480,637,127
8481,767,337
8482,972,7
8483,171,999
8484,440,419
8485,712,377
8486,170,419
8487,50,527
8488,176,527
8489,927,568
8490,767,999
8491,393,208
8492,297,270
8493,927,29
8494,527,393
8495,337,337
8496,50,643
8497,256,855
8498,337,84
8499,337,256
8500,730,176
8501,447,637
8502,485,31
8503,208,518
8504,50,176
8505,568,447
8506,139,377
8507,398,746
8508,855,485
8509,256,270
8510,694,50
8511,413,527
8512,50,896
8513,960,870
8514,398,705
8515,870,485
8516,484,297
8517,678,67
8518,208,256
8519,50,933
8520,176,568
8521,7,50
8522,237,927
8523,337,9
8524,678,568
8525,50,176
8526,54,298
8527,527,209
8528,855,54
8529,752,568
8530,688,337
8531,208,656
8532,54,419
8533,933,208
8534,433,485
8535,656,270
8536,433,433
8537,712,607
8538,678,560
8539,256,705
8540,198,270
8541,712,702
8542,353,365
8543,779,637
8544,855,29
8545,518,29
8546,353,936
8547,576,297
8548,440,31
8549,568,7
8550,688,678
8551,786,991
8552,294,607
8553,855,643
8554,527,643
8555,966,688
8556,270,485
8557,54,256
8558,999,972
8559,393,294
8560,29,7
8561,54,568
8562,208,978
8563,50,9
8564,50,171
8565,54,176
8566,54,297
8567,688,198
8568,870,527
8569,794,708
8570,379,999
8571,927,960
8572,381,170
8573,870,34
8574,927,678
8575,31,527
8576,966,510
8577,966,170
8578,54,294
8579,54,84
8580,746,960
8581,381,54
8582,933,67
8583,991,855
8584,256,393
8585,933,31
8586,568,379
8587,433,688
8588,855,527
8589,855,297
8590,237,365
8591,237,54
8592,298,353
8593,933,568
8594,54,54
8595,453,643
8596,176,31
8597,726,337
8598,256,297
8599,708,966
8600,67,518
8601,568,726
8602,7,405
8603,485,45
8604,170,353
8605,379,746
8606,678,967
8607,365,794
8608,379,270
8609,705,517
8610,870,198
8611,379,927
8612,705,527
8613,933,786
8614,991,7
8615,84,637
8616,518,527
8617,402,419
8618,999,568
8619,794,294
8620,171,353
8621,927,29
8622,419,678
8623,31,927
8624,966,694
8625,568,170
8626,337,170
8627,927,50
8628,688,7
8629,688,927
8630,688,176
8631,29,656
8632,678,656
8633,170,688
8634,275,694
8635,656,933
8636,870,29
8637,298,927
8638,176,568
8639,50,752
8640,29,54
8641,870,208
8642,726,767
8643,54,726
8644,398,270
8645,275,999
8646,967,54
8647,50,67
8648,855,960
8649,802,294
8650,933,991
8651,379,999
8652,726,484
8653,176,50
8654,256,127
8655,256,927
8656,582,767
8657,50,377
8658,50,794
8659,398,353
8660,139,7
8661,54,433
8662,966,297
8663,297,275
8664,855,50
8665,54,779
8666,405,746
8667,131,270
8668,131,484
8669,297,484
8670,176,50
8671,337,518
8672,643,54
8673,927,855
8674,237,379
8675,176,746
8676,50,256
8677,67,50
8678,7,972
8679,568,582
8680,933,440
8681,767,999
8682,31,298
8683,694,708
8684,419,527
8685,582,54
8686,31,767
8687,198,933
8688,712,170
8689,131,170
8690,991,393
8691,50,933
8692,31,7
8693,678,50
8694,171,440
8695,485,139
8696,393,176
8697,50,7
8698,870,379
8699,54,31
8700,237,676
8701,237,237
8702,712,54
8703,50,694
8704,198,870
8705,927,440
8706,337,678
8707,393,379
8708,54,746
8709,485,447
8710,256,256
8711,413,7
8712,50,746
8713,50,50
8714,50,453
8715,688,50
8716,7,936
8717,50,746
8718,54,50
8719,576,54
8720,576,256
8721,31,50
8722,870,927
8723,50,568
8724,7,256
8725,398,927
8726,999,50
8727,237,67
8728,337,678
8729,398,485
8730,208,54
8731,778,527
8732,31,746
8733,778,50
8734,393,870
8735,519,170
8736,54,393
8737,171,298
8738,200,208
8739,794,198
8740,688,576
8741,767,398
8742,170,927
8743,398,778
8744,7,398
8745,50,767
8746,398,678
8747,972,746
8748,936,198
8749,870,527
8750,855,855
8751,170,933
8752,398,294
8753,7,568
8754,527,54
8755,275,7
8756,398,67
8757,131,31
8758,582,256
8759,50,131
8760,9,297
8761,237,440
8762,50,643
8763,398,896
8764,200,7
8765,694,84
8766,294,485
8767,519,176
8768,54,933
8769,933,379
8770,708,519
8771,682,198
8772,275,200
8773,485,933
8774,237,453
8775,50,767
8776,50,275
8777,393,656
8778,960,237
8779,746,208
8780,688,893
8781,170,643
8782,517,54
8783,855,50
8784,5,256
8785,712,337
8786,712,676
8787,398,721
8788,933,50
8789,991,208
8790,712,337
8791,794,256
8792,170,237
8793,54,298
8794,170,50
8795,294,379
8796,377,208
8797,294,31
8798,7,54
8799,568,960
8800,637,125
8801,696,393
8802,936,393
8803,200,855
8804,54,54
8805,297,353
8806,294,688
8807,54,794
8808,67,767
8809,485,298
8810,50,999
8811,933,139
8812,802,7
8813,170,978
8814,131,656
8815,270,337
8816,568,568
8817,696,84
8818,726,726
8819,170,746
8820,730,67
8821,643,484
8822,7,678
8823,398,379
8824,208,256
8825,67,999
8826,171,50
8827,933,855
8828,50,294
8829,576,302
8830,29,927
8831,31,694
8832,176,353
8833,688,50
8834,712,447
8835,484,870
8836,688,131
8837,54,298
8838,84,927
8839,50,337
8840,237,484
8841,31,139
8842,568,353
8843,972,29
8844,694,694
8845,855,208
8846,485,256
8847,353,440
8848,527,694
8849,767,381
8850,275,50
8851,527,176
8852,688,927
8853,171,297
8854,398,50
8855,517,379
8856,54,870
8857,517,50
8858,527,643
8859,294,67
8860,208,694
8861,176,933
8862,337,337
8863,643,176
8864,50,7
8865,294,131
8866,786,568
8867,568,297
8868,54,393
8869,485,353
8870,966,568
8871,694,208
8872,7,398
8873,84,730
8874,54,125
8875,485,50
8876,50,527
8877,67,419
8878,855,270
8879,170,607
8880,393,171
8881,125,936
8882,767,337
8883,50,696
8884,484,7
8885,50,576
8886,54,31
8887,485,413
8888,208,294
8889,485,54
8890,131,527
8891,688,337
8892,54,379
8893,294,297
8894,200,54
8895,656,999
8896,353,485
8897,447,519
8898,712,7
8899,54,54
8900,568,170
8901,688,721
8902,54,855
8903,870,398
8904,50,50
8905,519,527
8906,67,485
8907,712,139
8908,31,694
8909,484,999
8910,54,440
8911,694,643
8912,568,402
8913,398,870
8914,237,485
8915,794,7
8916,200,171
8917,778,256
8918,688,786
8919,960,855
8920,176,365
8921,855,999
8922,176,576
8923,927,50
8924,712,256
8925,712,50
8926,50,656
8927,688,393
8928,484,779
8929,353,54
8930,527,453
8931,440,170
8932,637,688
8933,794,527
8934,527,999
8935,7,50
8936,643,517
8937,405,794
8938,405,176
8939,688,568
8940,933,237
8941,440,933
8942,270,802
8943,29,786
8944,933,54
8945,999,779
8946,786,790
8947,298,433
8948,440,31
8949,485,643
8950,966,708
8951,927,170
8952,413,933
8953,778,484
8954,398,337
8955,712,275
8956,377,297
8957,275,54
8958,353,485
8959,398,50
8960,127,568
8961,208,870
8962,568,485
8963,453,870
8964,139,31
8965,637,966
8966,960,519
8967,447,54
8968,398,298
8969,405,237
8970,688,398
8971,381,297
8972,208,294
8973,171,527
8974,870,933
8975,447,237
8976,688,440
8977,484,527
8978,50,297
8979,960,170
8980,694,678
8981,688,294
8982,694,712
8983,778,381
8984,67,237
8985,50,688
8986,200,712
8987,939,256
8988,746,712
8989,678,297
8990,170,927
8991,643,31
8992,453,485
8993,29,786
8994,688,176
8995,7,7
8996,84,256
8997,484,50
8998,237,54
8999,855,794
9000,176,54
9001,50,200
9002,398,50
9003,7,568
9004,960,7
9005,170,54
9006,582,568
9007,440,972
9008,398,688
9009,50,9
9010,54,7
9011,708,275
9012,712,643
9013,377,7
9014,353,694
9015,688,991
9016,966,708
9017,519,171
9018,54,568
9019,688,381
9020,176,7
9021,960,353
9022,433,170
9023,200,50
9024,50,433
9025,294,7
9026,936,84
9027,453,802
9028,637,517
9029,31,7
9030,170,67
9031,688,999
9032,198,568
9033,337,170
9034,413,198
9035,688,485
9036,939,708
9037,398,855
9038,275,171
9039,927,855
9040,656,688
9041,7,208
9042,294,50
9043,972,50
9044,353,50
9045,447,337
9046,84,802
9047,518,643
9048,5,50
9049,767,656
9050,208,688
9051,870,637
9052,208,294
9053,519,972
9054,7,688
9055,527,353
9056,518,870
9057,50,67
9058,398,960
9059,927,198
9060,576,767
9061,767,170
9062,786,54
9063,933,607
9064,708,712
9065,767,870
9066,54,54
9067,294,176
9068,208,198
9069,696,527
9070,67,377
9071,678,67
9072,855,50
9073,746,767
9074,690,353
9075,855,966
9076,54,927
9077,170,54
9078,939,54
9079,939,966
9080,527,50
9081,208,712
9082,54,29
9083,746,688
9084,678,927
9085,607,960
9086,413,54
9087,746,176
9088,208,433
9089,270,688
9090,712,54
9091,398,527
9092,54,966
9093,933,84
9094,688,176
9095,237,933
9096,54,568
9097,967,786
9098,200,256
9099,54,786
9100,353,927
9101,237,767
9102,84,67
9103,54,413
9104,440,694
9105,802,29
9106,433,237
9107,54,294
9108,237,208
9109,398,582
9110,353,176
9111,705,870
9112,927,31
9113,237,688
9114,377,54
9115,294,678
9116,54,568
9117,297,54
9118,413,398
9119,453,67
9120,767,297
9121,297,656
9122,485,656
9123,67,960
9124,29,778
9125,485,353
9126,67,527
9127,440,896
9128,485,966
9129,200,643
9130,54,171
9131,50,527
9132,131,447
9133,29,730
9134,54,433
9135,67,31
9136,855,381
9137,176,170
9138,936,54
9139,688,433
9140,939,927
9141,927,398
9142,419,527
9143,84,237
9144,447,170
9145,84,237
9146,50,519
9147,966,778
9148,50,54
9149,208,176
9150,170,237
9151,527,377
9152,855,690
9153,379,131
9154,688,353
9155,453,568
9156,298,767
9157,393,237
9158,440,208
9159,485,794
9160,5,50
9161,967,643
9162,50,67
9163,447,270
9164,453,643
9165,440,50
9166,688,527
9167,527,786
9168,708,972
9169,270,688
9170,485,50
9171,927,7
9172,688,84
9173,576,353
9174,678,398
9175,726,453
9176,447,413
9177,270,712
9178,485,694
9179,967,712
9180,678,176
9181,453,694
9182,870,794
9183,485,694
9184,208,393
9185,966,50
9186,50,870
9187,237,54
9188,50,746
9189,802,353
9190,398,50
9191,50,170
9192,54,398
9193,576,568
9194,682,767
9195,413,171
9196,5,256
9197,933,398
9198,485,54
9199,379,778
9200,84,398
9201,377,50
9202,337,453
9203,7,568
9204,50,45
9205,353,377
9206,398,485
9207,54,50
9208,712,50
9209,933,447
9210,54,170
9211,7,176
9212,688,275
9213,485,50
9214,656,171
9215,440,870
9216,31,84
9217,170,696
9218,485,67
9219,379,708
9220,7,381
9221,696,927
9222,398,688
9223,484,712
9224,694,50
9225,927,413
9226,936,939
9227,50,208
9228,999,54
9229,870,84
9230,171,125
9231,294,688
9232,398,398
9233,208,568
9234,398,696
9235,131,198
9236,637,377
9237,67,31
9238,870,67
9239,54,433
9240,440,7
9241,208,855
9242,54,726
9243,485,485
9244,485,688
9245,170,7
9246,453,519
9247,9,517
9248,440,170
9249,398,297
9250,9,705
9251,50,7
9252,337,485
9253,54,786
9254,377,405
9255,855,927
9256,896,726
9257,294,393
9258,855,208
9259,125,405
9260,398,485
9261,337,379
9262,527,690
9263,237,377
9264,746,54
9265,712,855
9266,705,398
9267,131,413
9268,29,294
9269,453,518
9270,568,413
9271,50,413
9272,708,353
9273,726,719
9274,377,31
9275,377,419
9276,170,936
9277,237,582
9278,198,485
9279,939,50
9280,237,7
9281,927,270
9282,678,208
9283,778,447
9284,927,31
9285,896,688
9286,939,337
9287,966,50
9288,447,256
9289,678,298
9290,519,767
9291,54,7
9292,485,568
9293,170,927
9294,337,855
9295,927,767
9296,398,855
9297,54,31
9298,568,485
9299,712,453
9300,484,54
9301,7,927
9302,440,440
9303,643,870
9304,746,270
9305,7,419
9306,694,726
9307,778,208
9308,419,237
9309,485,712
9310,176,398
9311,398,712
9312,453,485
9313,398,31
9314,297,353
9315,656,170
9316,582,767
9317,256,54
9318,7,50
9319,297,402
9320,767,726
9321,29,966
9322,256,870
9323,208,208
9324,582,712
9325,927,855
9326,485,131
9327,398,453
9328,568,960
9329,710,447
9330,576,294
9331,294,237
9332,576,294
9333,193,582
9334,67,933
9335,484,50
9336,440,7
9337,139,886
9338,637,200
9339,337,485
9340,855,67
9341,50,933
9342,778,656
9343,568,34
9344,778,708
9345,50,398
9346,447,939
9347,200,176
9348,198,50
9349,485,896
9350,960,568
9351,200,855
9352,485,353
9353,712,576
9354,7,643
9355,29,690
9356,237,54
9357,50,176
9358,337,50
9359,54,237
9360,50,678
9361,7,67
9362,678,208
9363,453,726
9364,379,746
9365,485,337
9366,939,485
9367,405,275
9368,527,896
9369,960,9
9370,29,678
9371,694,967
9372,485,294
9373,208,171
9374,656,694
9375,398,678
9376,991,9
9377,29,379
9378,752,453
9379,933,688
9380,413,633
9381,237,519
9382,518,7
9383,607,50
9384,637,440
9385,237,7
9386,708,50
9387,398,171
9388,708,54
9389,237,379
9390,31,855
9391,678,440
9392,170,54
9393,678,712
9394,721,353
9395,54,379
9396,927,694
9397,527,927
9398,275,208
9399,966,694
9400,710,927
9401,337,50
9402,927,393
9403,694,50
9404,767,802
9405,297,855
9406,991,29
9407,353,896
9408,999,927
9409,413,5
9410,50,54
9411,50,7
9412,34,67
9413,991,721
9414,237,131
9415,440,29
9416,966,170
9417,582,637
9418,708,353
9419,485,131
9420,855,696
9421,294,237
9422,50,870
9423,752,643
9424,939,927
9425,855,379
9426,139,440
9427,200,353
9428,7,484
9429,518,298
9430,855,200
9431,50,7
9432,29,927
9433,393,297
9434,50,170
9435,200,208
9436,999,453
9437,721,198
9438,139,50
9439,484,54
9440,967,7
9441,568,208
9442,54,297
9443,170,688
9444,967,298
9445,125,527
9446,966,337
9447,927,527
9448,568,778
9449,297,50
9450,237,7
9451,485,208
9452,637,453
9453,50,237
9454,519,966
9455,337,767
9456,568,936
9457,855,927
9458,485,413
9459,746,381
9460,67,582
9461,398,353
9462,688,967
9463,688,870
9464,440,966
9465,485,767
9466,170,527
9467,84,712
9468,50,927
9469,176,275
9470,705,485
9471,972,50
9472,176,794
9473,176,440
9474,440,960
9475,712,5
9476,7,170
9477,688,991
9478,568,712
9479,337,379
9480,855,485
9481,726,637
9482,337,678
9483,50,84
9484,294,413
9485,398,972
9486,377,377
9487,527,568
9488,568,413
9489,746,67
9490,208,637
9491,7,485
9492,855,353
9493,50,208
9494,7,568
9495,855,208
9496,453,485
9497,933,708
9498,337,855
9499,696,440
9500,50,999
9501,527,485
9502,294,576
9503,568,999
9504,933,576
9505,50,712
9506,413,972
9507,705,398
9508,270,708
9509,275,31
9510,270,84
9511,170,54
9512,54,54
9513,405,237
9514,855,440
9515,519,484
9516,447,419
9517,510,576
9518,576,275
9519,171,50
9520,517,398
9521,688,297
9522,54,337
9523,870,171
9524,696,453
9525,54,7
9526,170,398
9527,786,855
9528,200,721
9529,31,29
9530,447,337
9531,139,767
9532,275,967
9533,712,7
9534,275,484
9535,176,688
9536,54,939
9537,778,200
9538,50,84
9539,688,393
9540,176,433
9541,237,527
9542,139,712
9543,237,398
9544,485,275
9545,270,353
9546,54,440
9547,485,870
9548,855,419
9549,50,708
9550,966,933
9551,419,936
9552,393,726
9553,170,54
9554,294,778
9555,485,353
9556,29,966
9557,712,67
9558,607,517
9559,237,405
9560,275,966
9561,208,802
9562,440,688
9563,7,927
9564,694,440
9565,405,34
9566,45,353
9567,433,746
9568,297,999
9569,7,237
9570,484,131
9571,337,170
9572,294,746
9573,433,170
9574,200,237
9575,237,927
9576,746,656
9577,999,568
9578,337,29
9579,484,379
9580,485,708
9581,50,933
9582,398,453
9583,568,485
9584,237,294
9585,710,712
9586,484,656
9587,991,398
9588,966,485
9589,933,50
9590,413,688
9591,933,933
9592,682,485
9593,855,139
9594,688,131
9595,50,568
9596,171,67
9597,31,50
9598,484,939
9599,7,688
9600,50,405
9601,54,50
9602,170,54
9603,999,50
9604,176,275
9605,31,966
9606,294,208
9607,568,256
9608,294,568
9609,855,453
9610,54,927
9611,712,84
9612,696,527
9613,337,54
9614,678,696
9615,50,746
9616,398,50
9617,54,398
9618,855,607
9619,377,54
9620,484,778
9621,712,855
9622,139,678
9623,719,967
9624,50,510
9625,413,656
9626,54,991
9627,527,726
9628,966,29
9629,297,294
9630,67,568
9631,855,54
9632,294,688
9633,991,67
9634,200,568
9635,353,398
9636,485,855
9637,50,50
9638,678,139
9639,678,939
9640,353,712
9641,54,927
9642,50,518
9643,127,678
9644,294,752
9645,933,170
9646,440,927
9647,170,485
9648,29,170
9649,576,576
9650,270,9
9651,960,353
9652,45,270
9653,485,712
9654,398,337
9655,5,708
9656,484,688
9657,527,237
9658,447,337
9659,237,447
9660,379,54
9661,527,725
9662,518,7
9663,54,393
9664,927,484
9665,440,855
9666,200,131
9667,237,447
9668,29,960
9669,710,50
9670,377,50
9671,176,237
9672,294,708
9673,54,377
9674,29,200
9675,967,440
9676,208,139
9677,337,712
9678,208,67
9679,767,568
9680,7,50
9681,50,527
9682,208,453
9683,237,337
9684,778,855
9685,127,485
9686,855,688
9687,176,50
9688,705,576
9689,933,484
9690,896,440
9691,767,927
9692,256,485
9693,237,54
9694,200,527
9695,419,275
9696,337,7
9697,398,927
9698,237,208
9699,568,433
9700,50,208
9701,170,54
9702,54,237
9703,29,939
9704,519,5
9705,5,966
9706,855,54
9707,933,688
9708,688,413
9709,767,398
9710,54,710
9711,453,682
9712,208,568
9713,440,927
9714,170,50
9715,200,870
9716,678,170
9717,337,485
9718,991,966
9719,84,208
9720,484,139
9721,688,200
9722,270,413
9723,936,405
9724,379,29
9725,50,398
9726,786,200
9727,927,933
9728,294,50
9729,485,208
9730,393,447
9731,607,447
9732,50,7
9733,696,67
9734,256,294
9735,7,198
9736,527,767
9737,393,298
9738,726,582
9739,855,696
9740,31,767
9741,170,208
9742,171,678
9743,688,50
9744,419,484
9745,656,678
9746,237,29
9747,678,393
9748,294,379
9749,398,398
9750,208,688
9751,960,694
9752,7,927
9753,50,933
9754,705,54
9755,50,712
9756,50,991
9757,294,237
9758,50,413
9759,933,67
9760,518,170
9761,688,607
9762,237,779
9763,440,510
9764,688,433
9765,398,54
9766,7,960
9767,966,999
9768,127,398
9769,778,50
9770,139,527
9771,131,337
9772,484,694
9773,9,752
9774,34,398
9775,519,440
9776,237,433
9777,200,237
9778,171,45
9779,972,208
9780,746,967
9781,176,705
9782,84,746
9783,237,746
9784,200,34
9785,176,176
9786,337,170
9787,50,779
9788,870,960
9789,237,127
9790,712,966
9791,966,50
9792,440,381
9793,746,50
9794,767,45
9795,637,447
9796,294,54
9797,568,447
9798,484,485
9799,967,433
9800,712,7
9801,678,50
9802,237,682
9803,688,237
9804,50,54
9805,50,708
9806,398,519
9807,54,170
9808,678,237
9809,337,398
9810,484,237
9811,786,275
9812,678,746
9813,767,50
9814,198,50
9815,208,200
9816,778,170
9817,67,568
9818,678,960
9819,855,855
9820,297,778
9821,54,237
9822,568,50
9823,50,568
9824,519,485
9825,294,171
9826,398,337
9827,712,999
9828,484,50
9829,275,337
9830,7,50
9831,176,485
9832,337,433
9833,398,440
9834,50,999
9835,413,991
9836,688,568
9837,896,398
9838,678,54
9839,294,170
9840,170,933
9841,337,519
9842,694,297
9843,855,176
9844,256,7
9845,237,991
9846,767,237
9847,413,298
9848,171,131
9849,746,688
9850,510,419
9851,54,237
9852,933,778
9853,208,393
9854,337,54
9855,519,896
9856,270,176
9857,519,440
9858,694,419
9859,353,767
9860,688,7
9861,54,54
9862,170,708
9863,712,440
9864,54,688
9865,440,54
9866,193,678
9867,927,67
9868,855,413
9869,50,54
9870,377,54
9871,568,794
9872,519,485
9873,688,485
9874,171,67
9875,966,54
9876,208,337
9877,778,29
9878,705,176
9879,353,870
9880,855,50
9881,200,485
9882,485,440
9883,688,176
9884,398,991
9885,712,7
9886,778,200
9887,712,7
9888,171,696
9889,50,485
9890,9,270
9891,29,688
9892,337,67
9893,933,393
9894,31,337
9895,337,710
9896,855,29
9897,485,485
9898,893,678
9899,527,933
9900,398,294
9901,237,440
9902,297,643
9903,746,855
9904,527,568
9905,485,939
9906,485,170
9907,607,485
9908,519,688
9909,54,484
9910,398,50
9911,294,50
9912,297,712
9913,237,125
9914,967,398
9915,519,170
9916,337,237
9917,50,694
9918,510,237
9919,656,237
9920,337,678
9921,440,275
9922,870,440
9923,485,730
9924,967,171
9925,237,297
9926,294,54
9927,518,778
9928,637,294
9929,337,353
9930,933,527
9931,433,855
9932,294,966
9933,377,786
9934,54,855
9935,54,413
9936,527,510
9937,398,256
9938,297,294
9939,694,893
9940,966,54
9941,270,893
9942,237,690
9943,67,519
9944,440,294
9945,50,518
9946,31,485
9947,855,297
9948,688,127
9949,337,297
9950,7,398
9951,746,519
9952,294,365
9953,29,50
9954,270,50
9955,870,50
9956,967,270
9957,678,440
9958,7,54
9959,746,256
9960,447,34
9961,54,337
9962,398,379
9963,200,485
9964,398,568
9965,294,637
9966,275,7
9967,405,237
9968,337,337
9969,966,398
9970,855,568
9971,337,746
9972,966,568
9973,939,485
9974,176,607
9975,171,7
9976,294,413
9977,294,377
9978,31,933
9979,855,7
9980,393,712
9981,712,927
9982,527,337
9983,933,393
9984,419,966
9985,237,485
9986,294,171
9987,337,398
9988,29,688
9989,999,170
9990,688,855
9991,270,139
9992,778,84
9993,176,208
9994,568,193
9995,50,855
9996,31,855
9997,337,298
9998,237,696
9999,50,967
10000,972,568
10001,170,337
10002,50,485
10003,50,176
10004,419,708
10005,379,67
10006,576,54
10007,31,527
10008,568,237
10009,54,576
10010,337,31
10011,294,485
10012,131,933
10013,440,607
10014,708,54
10015,377,54
10016,84,54
10017,131,50
10018,688,50
10019,678,275
10020,294,678
10021,353,29
10022,337,353
10023,746,405
10024,966,712
10025,440,688
10026,568,778
10027,967,131
10028,678,67
10029,84,705
10030,50,200
10031,54,54
10032,198,50
10033,337,453
10034,405,855
10035,855,767
10036,896,200
10037,200,67
10038,730,50
10039,752,298
10040,377,67
10041,519,84
10042,398,29
10043,855,50
10044,337,294
10045,50,294
10046,568,678
10047,270,576
10048,694,193
10049,54,398
10050,294,933
10051,778,208
10052,170,275
10053,377,484
10054,778,855
10055,297,170
10056,54,440
10057,688,405
10058,171,855
10059,393,294
10060,484,5
10061,694,794
10062,519,50
10063,208,54
10064,337,200
10065,398,656
10066,208,297
10067,712,176
10068,45,678
10069,688,933
10070,125,485
10071,896,433
10072,398,275
10073,256,50
10074,855,568
10075,176,966
10076,54,50
10077,256,125
10078,419,294
10079,200,694
10080,398,440
10081,518,50
10082,125,746
10083,270,855
10084,767,50
10085,568,398
10086,294,377
10087,767,712
10088,54,933
10089,440,896
10090,294,484
10091,966,54
10092,519,519
10093,440,275
10094,527,398
10095,637,176
10096,294,50
10097,256,966
10098,527,688
10099,527,576
10100,447,270
10101,705,972
10102,967,50
10103,710,67
10104,176,447
10105,176,377
10106,767,568
10107,50,337
10108,518,710
10109,54,927
10110,50,398
10111,84,398
10112,297,972
10113,453,966
10114,746,50
10115,353,50
10116,50,170
10117,999,678
10118,237,50
10119,967,398
10120,50,484
10121,712,7
10122,127,726
10123,294,440
10124,440,5
10125,708,440
10126,690,275
10127,294,966
10128,933,84
10129,678,855
10130,870,237
10131,778,519
10132,337,519
10133,712,855
10134,633,139
10135,84,54
10136,712,208
10137,485,485
10138,127,170
10139,855,519
10140,696,643
10141,967,568
10142,999,519
10143,208,485
10144,170,50
10145,200,237
10146,656,275
10147,712,84
10148,237,710
10149,377,208
10150,353,31
10151,960,688
10152,31,50
10153,694,678
10154,54,678
10155,84,198
10156,527,50
10157,705,855
10158,256,54
10159,637,855
10160,31,413
10161,29,7
10162,237,688
10163,933,54
10164,139,256
10165,297,794
10166,413,171
10167,688,237
10168,237,198
10169,54,967
10170,7,582
10171,139,633
10172,518,237
10173,50,712
10174,517,393
10175,694,237
10176,50,933
10177,870,270
10178,576,933
10179,176,139
10180,171,855
10181,568,176
10182,200,694
10183,440,398
10184,688,485
10185,379,50
10186,377,637
10187,208,712
10188,208,200
10189,896,656
10190,171,688
10191,84,712
10192,678,337
